Date,AAPL,ALGT,BBY,C,DAL,JNJ,JPM,META,TGT,UNH
2020-01-22,0.0035695260342689153,0.0028813683417538115,-0.010749127256934155,0.0025030906686204536,-0.011600940688917634,-0.006833283601969587,-0.0011692755509455565,-0.0005418854582032942,-0.0012276340628244909,0.00019963916692992433
2020-01-23,0.004815859995308535,0.024919378035485742,0.006161118768234335,-0.0037452612743832264,0.01056339829917205,0.0018886932836214166,-0.001024285902476818,-0.0070486750666761905,0.014310774640750304,-0.0037592897188177586
2020-01-24,-0.0028819766189644904,-0.010297500116317712,-0.004230653025039653,-0.017293293609493183,-0.024224308501470844,-0.0014137982683899075,-0.024827886013912163,-0.008281726023491842,-0.010473462280426248,-0.02220661886808989
2020-01-27,-0.02940525092944822,-0.0364739743271315,-0.018336307523278864,-0.021805650655444975,-0.03366773501106496,0.0028990874767239696,-0.00841152961717914,-0.014086479259557362,0.01277116067503591,-0.029780408091968167
2020-01-28,0.028289334484693996,0.02441653372019323,0.012414536446520118,0.006909122482366909,0.011437580331494028,0.005042016806722689,0.018177640829159115,0.013589604110861457,-0.002936572305020798,0.006265615833863373
2020-01-29,0.02093233606780207,-0.044506858100316446,-0.008662354014551553,-0.009839390572956285,-0.014439770754478503,0.006956476830319816,-0.0014877405277001008,0.024978201979459942,-0.010135185148958241,-0.0103893422584823
2020-01-30,-0.0014491004070108194,0.04026717282401873,-0.011575172953572122,0.012421507669247007,0.00794345871352924,-0.0011956468965634679,0.012366860723730198,-0.06137166693746467,0.0035004947722922443,-0.006786790214137611
2020-01-31,-0.04433873334381147,-0.009957005149043572,-0.02766930051589949,-0.03900292691674619,-0.0238178079158912,-0.009909586905531596,-0.025976884208933012,-0.036367084243692616,-0.03427226273593938,-0.030358027068736665
2020-02-03,-0.002746296005609926,-0.013687145232459088,0.006730424824566272,0.009676032198278532,0.005382117474467912,0.008732471917759357,0.007630662603343538,0.011292153622622819,0.015983423393581483,0.005762439846938307
2020-02-04,0.03301367951955726,0.03179672281288319,0.016772229290950433,0.018235096455027546,0.03372589862190319,0.009522594073428136,0.01439602788661931,0.027621329752747687,0.006577174026479173,0.024888721982535642
2020-02-05,0.008154323518098115,0.004268820593985479,0.032414320907339075,0.03071893430223652,0.016571708603752323,0.015765166843176092,0.01700054080787335,0.0013344077436663081,0.02013243955229029,0.05301956574063862
2020-02-06,0.011696932976394615,-0.023058149453854603,-0.009608945367056565,0.001521911844061946,-0.012056360873344794,-0.002987250454300478,0.00014539045710715355,0.0035219908191633426,-0.0033757413119468145,-0.011057449057482287
2020-02-07,-0.015928147387491237,-0.03099294901701858,-0.018276204396851774,-0.0035456347343131266,-0.004468926346969073,-0.010681947519624336,-0.003197459773669613,0.007019187501528774,0.00408199776962462,-0.011078405009365744
2020-02-10,0.004749520418303376,-0.01648424101603374,0.019305910939835007,-0.002668688244469489,-0.003625674915598503,-0.0001975033209389786,0.004155481022291047,0.003438024401845485,0.011850209664814785,-0.007572098859563534
2020-02-11,-0.006033284139495375,0.025766169688810393,0.013416037005059141,0.007772591168004063,0.016461631918394164,0.0008560837764387458,0.0018875743899171024,-0.027550902020325,-0.0024790640041484915,0.01309971007077956
2020-02-12,0.023747777614394373,0.01438849255503774,0.011569706559004697,0.00303458723324128,0.013808410763689258,-0.005921502222157078,0.0,0.01723052282138608,0.012168978826256676,0.04363974713197847
2020-02-13,-0.007121078859769309,0.004327450412146869,-0.005828645964127498,-0.00415986163415799,-0.005717170768604715,-0.006618571872645007,-0.000869529834692029,0.011292488825412762,0.0014393207016071532,-0.004217736697507037
2020-02-14,0.0002463049559713452,-0.009874381178964678,-0.002101796882734098,-0.0026582162591475473,-0.003889726671429931,0.00026656370109974303,-0.0030461136790811616,0.004879390490339477,-0.013949962317447318,-0.0113170525797047
2020-02-18,-0.0183105461871483,0.0004835408433383925,-0.0005542115383070288,-0.015357267044201782,-0.0030560322667681846,-0.006594321327950629,-0.013240267971230535,0.01690172051437324,0.010288987446594074,0.01124578580516899
2020-02-19,0.014482743314067398,-0.003987214806842147,0.008651272710902486,0.006058278030550227,-0.0035763435763669633,-0.00134100140177464,0.013639089588913777,-0.0014233129212586945,-0.0037342139910778237,0.010491767910466153
2020-02-20,-0.01025896846397432,-0.007521018202818716,0.010886274875651107,0.0021780674221445,-0.0022217955417395113,-0.0038270935603280506,0.0,-0.013379942013937001,0.007411216893308451,-0.010415619210671146
2020-02-21,-0.022635030522343193,-0.004705764526575638,-0.018165975888192066,-0.022756312343622773,-0.008735904880087627,0.010514238794451753,-0.01221912769982282,-0.020505215386929194,-0.010569930470321263,-0.0023169238265585853
2020-02-24,-0.047500385551912445,-0.04998157533551581,-0.05273656130703545,-0.0511512759972309,-0.06289959317146106,-0.026812440539265354,-0.026875737884536996,-0.0450090007837753,-0.027604506435039793,-0.07842611785578549
2020-02-25,-0.03387217905829658,-0.0429808288780865,-0.042222229360836985,-0.04274091446704897,-0.061589529426172594,-0.008635526927563265,-0.04464286745151213,-0.019679139718113792,-0.01810509387145979,-0.05183769557412188
2020-02-26,0.01586367515006931,-0.022556975967228075,0.003541347144813903,-0.018003744699779535,-0.025545279085324186,-0.006705850408796321,0.0030096407966789356,0.002185255203764967,-0.009487983772034896,-0.0014807495605255803
2020-02-27,-0.0653682053025401,-0.09514260637162264,-0.04709178306413677,-0.0547081745414782,-0.028231528968967873,-0.03173717838978137,-0.041613997697927785,-0.03777888977451425,-0.04554491911021931,-0.034524721791082465
2020-02-28,-0.0005849797767481529,0.03497240636427561,-0.03396751520423123,-0.015360712345177737,-0.04274740853493219,-0.03335249822097781,-0.04333856815685537,0.014334657289608036,-0.02480593333128669,0.004095811879416866
2020-03-02,0.09310072274952945,0.0139442192951754,0.05234631863315946,0.06508032324300006,0.022328175925597445,0.04119578168448277,0.04659371289532597,0.020626597368546648,0.05883492775333738,0.07118755161496527
2020-03-03,-0.031759279515117644,-0.0400203761414392,-0.03843735127664179,-0.0375794263020089,-0.0207803126676665,-0.0316383930823919,-0.03752466824030258,-0.05370598106617641,-0.02952504394632085,-0.042876467661936146
2020-03-04,0.04638456577639134,0.03297207871606414,0.0504245650746963,0.03597227099326619,0.050238191413874825,0.05819012908582532,0.024709297300534155,0.031577788673199485,0.018707515357544984,0.10719212006694254
2020-03-05,-0.03243699915243507,-0.09377750875969601,-0.03158812087859955,-0.05787205440724053,-0.07195879749416076,-0.010245339172539284,-0.0490613043661208,-0.034365855896265694,-0.017158212570556157,-0.022320577959164735
2020-03-06,-0.013280125870939154,-0.01408905152849823,-0.05200979721213096,-0.03480867602370003,0.019551235301740362,0.00014086524353731,-0.05168026082795632,-0.02203381687854302,-0.00018877297565822156,0.0032160153010671985
2020-03-09,-0.07909208541712091,-0.027595273910986345,-0.09414788643963481,-0.1617167109141678,-0.05164521602541957,-0.03935785669178965,-0.1354552104147163,-0.0640013063795373,-0.018121738784789718,-0.03674214554262958
2020-03-10,0.07202157246522789,0.07263512131155991,0.04860176262167298,0.08195450626254193,0.04480700235359456,0.038111967569593896,0.07769685699000797,0.05126845098174779,0.041334260330814894,0.02399062865719309
2020-03-11,-0.034730510230939586,-0.05535432109682579,-0.06774101274877,-0.08618209351787005,-0.0615791285812179,-0.06947187503736862,-0.047070486667500064,-0.0446152805394139,-0.02538539604465939,-0.007928575788225447
2020-03-12,-0.09875466605505197,-0.14520295066846392,-0.1525164571180077,-0.14825757941051926,-0.20998358258645605,-0.04848254356366811,-0.08243013868467997,-0.09263395067908511,-0.12275051013174616,-0.09853119460531658
2020-03-13,0.1198082665473158,0.10492437042059649,0.1021660594137017,0.17984287785146646,0.1379413127311762,0.07080766577400543,0.1801249297064611,0.10234995425425546,0.09069308623826791,0.08637835775921691
2020-03-16,-0.12864695596573802,-0.2231930232144752,-0.061578808576233934,-0.19298593479887263,-0.06647547436097855,-0.053317420438460966,-0.14964875857691937,-0.14252997678205148,-0.07156994622643655,-0.17276876114723386
2020-03-17,0.04397008216537337,0.17620998327375234,0.05270506977267799,-0.02282104049645337,-0.11365544390088946,0.07441201359908248,0.06111364292188885,0.023354590715704223,0.10491519609593661,0.08522933037143937
2020-03-18,-0.024479958975183378,-0.2832995477337905,-0.10477453127982209,-0.09490682471612966,-0.25992438750762353,-0.011933448039571195,-0.10526879822636111,-0.016463602497817437,-0.007816246068336495,-0.11121121745292561
2020-03-19,-0.0076620562033408255,-0.02291101102642917,0.013888888888888888,0.08811416573105536,-0.08429116907318202,-0.05860998272532406,0.01680776817699395,0.04198419901380632,-0.022563700658530576,0.012623263263533475
2020-03-20,-0.06348555177559369,-0.05075862489897629,-0.056620976696275686,-0.039858679129294375,-0.007438393570878484,-0.05635579291715973,-0.02110202798780227,-0.0222034157046844,-0.030845755961403917,-0.060100120702712354
2020-03-23,-0.021244155728838466,0.041993597827141335,-0.018586696433860093,-0.07015244054920813,0.04074936376300314,-0.07298356864246923,-0.05353294875093563,-0.010886192950873383,-0.007289518206876121,-0.056779108066558726
2020-03-24,0.10032540114763615,0.292427855088953,0.16788325837015267,0.14891213757141644,0.21017102703001517,0.07234119992514763,0.11894219500280925,0.08696819104126756,0.04002477008450487,0.12798933779784336
2020-03-25,-0.005508751553197349,-0.0015105674275728194,0.022972982986901477,0.029513053798396156,0.15656381879435702,0.0018459575443848253,0.037317686762064435,-0.02963094260323593,-0.09466981776246908,0.06683349516581714
2020-03-26,0.05262299586231516,0.0504646436432197,0.03830910901939669,0.09937887689336017,0.01929261653087387,0.06005023515339971,0.06966095231441455,0.04564361639829882,0.05525042540326889,0.0891295722925541
2020-03-27,-0.04140224751262375,-0.0648081008301293,-0.006520353696686073,-0.04823992174316909,-0.0678233903512229,-0.026941582056859936,-0.07123935280777961,-0.04010042364766714,-0.013844091134376693,-0.05066761608650029
2020-03-30,0.028537950709074198,-0.06511940996442021,-0.04354091832163583,0.006392753398890968,-0.02978000620937202,0.07997718863138478,0.02600683439056222,0.05842211910420131,0.013405154117557907,0.03641988839843005
2020-03-31,-0.0020407530216366887,-0.037533767410195276,-0.04602510460251046,-0.044464673723971705,-0.004883131819877367,-0.014134198193105083,-0.037112312520889035,0.005122061579674098,-0.03166337723036217,-0.007561261961614259
