Date,AAL,AAPL,BA,BBY,C,JNJ,JPM,MSFT,PFE,TGT
2020-12-18,-0.01726184650883659,-0.015850764059871836,-0.006734792334879512,-0.003810820828650383,-0.016486226084055346,0.005793512680230918,-0.004930194258528289,-0.003782708221588885,-0.009203220756126586,-0.0047886434122514955
2020-12-21,-0.024833424695832194,0.01239532622798553,-0.00200228642278157,0.013241845452933108,0.03674226411255488,-0.009643325916428525,0.037537799395107166,0.018299099075956365,-0.007961763127144628,0.007862905482267545
2020-12-22,-0.0385093679840522,0.028464550236973536,-0.0024166649272579265,0.008034793583155007,-0.03217379120416655,-0.001960547924333081,-0.015216550678877156,0.006064990007306177,-0.017121438506173575,0.003435093243765826
2020-12-23,0.026485840646684848,-0.006976024680639157,0.0041594463259293545,-0.017190060143486546,0.025649687830169108,-0.005107378032099808,0.02794445284003228,-0.0130391986117323,0.01905271954988651,0.01485348110203247
2020-12-24,-0.014474543168106011,0.007712236217600854,-0.011561784863648146,0.002052049261110185,-0.003455068915601673,0.0034882109436668095,-0.004397561790196225,0.007827326459583369,-0.004540549550769455,0.0016008162679921716
2020-12-28,0.02554276005286011,0.035765713245766516,-0.0048814072686506815,0.0002925283120833685,0.009245523792513217,0.0047222484091208865,0.006585285230730677,0.009921466728921156,-0.012074074521394699,0.006849688518290514
2020-12-29,-0.012453288662260921,-0.013314853257091112,0.0007404491870099538,-0.017742246659555417,-0.0035989075226415352,0.006201429160532538,-0.0026327924948279105,-0.0036006969826111804,0.006246592725220992,-0.007653529724967225
2020-12-30,0.018284991685414947,-0.0085266844970607,0.0019421880644869942,0.0061531868205922475,-0.0008208707467706749,0.012391356362219143,0.002799763764020103,-0.011019412393309305,-0.008367005802355434,-0.006626990675348765
2020-12-31,-0.023529360355562863,-0.007702653080273873,-0.01204597144232425,-0.015683531080752905,0.01314491010577605,0.008522920891027215,0.013640707371945032,0.0033381699639730674,0.001905271954988651,0.015240360145321796
2021-01-04,-0.040583406768874106,-0.024719260825586835,-0.05297578467357767,0.00701470028880687,-0.024651321140531382,-0.005591592677022502,-0.009443589762525713,-0.021266054160949423,0.0,0.006231270102091179
2021-01-05,0.01982816843791867,0.012363733864842104,0.04395226720825131,0.005075153219943932,0.025939497657519597,0.011757165098342652,-0.0017478447279139276,0.0009646352736600598,0.01032320671668573,0.015425266897800563
2021-01-06,0.005832803033561918,-0.03366152368233811,-0.0028351655704391774,0.048613897644647276,0.057536453697953266,0.009410165009631906,0.04695584125929151,-0.025929298094282932,-0.008604455677349836,0.04740257960423419
2021-01-07,-0.009020640411947965,0.034123220749542826,0.007960991064248302,0.01699551846023826,0.011800714836266763,0.0033785477066039346,0.032839163551596454,0.028456976613111012,0.0051533074833354005,0.011539317995444817
2021-01-08,-0.016254876341988102,0.008631262592551281,-0.013210534195331863,-0.0012997808080811657,-0.009845409414340513,-0.0020577529531851926,0.0011040638894853497,0.006092820889463914,0.001888820621433307,0.013082155521469699
2021-01-11,-0.008592208424165085,-0.02324882433372941,-0.014816582662147719,0.029841025319135583,0.016368359337114533,-0.004186442121048043,0.014924266398570283,-0.009698523228210127,0.017236718859079868,0.008677647845129602
2021-01-12,0.025333340962727866,-0.0013955084644402653,0.007834084958525889,0.035475720784267056,0.003461705585304528,-0.00778057521720581,0.015718928800977534,-0.011770714758031842,-0.01562086696947909,0.01956169268792385
2021-01-13,0.009752901002219929,0.016226679257536722,-0.00575786635553117,-0.012989258788785223,0.002849894204658199,-0.0015177732609439084,0.0009271493487428747,0.006560292700685776,-0.00860676955883919,-0.011451525411362686
2021-01-14,0.05859631788366586,-0.01512717347980714,0.013030244007330051,0.006182626220588556,0.03215676796667623,0.017480489692223586,0.0058424797276096984,-0.015346177875700607,-0.0029842812949023804,0.0060460681756653875
2021-01-15,-0.04136254763295606,-0.013730542410815215,-0.02663044276293188,0.0007022632754614638,-0.06926530403318681,-0.002178592331301804,-0.017921646327919455,-0.0017369747843179306,-0.001360523457429847,-0.016211259755210518
2021-01-19,0.013324875323423269,0.005427107477730797,0.03127446730906126,-0.020877168889631304,-0.008407359520499171,0.015470964942766216,-0.004327799380821582,0.017822754073375656,0.0008174054134398954,-0.034086238632574394
2021-01-20,0.012523469375141491,0.03285611271282835,0.0035118893778019133,0.005464975769051767,-0.006908441453859083,-0.0024572668600808963,-0.014995596682904462,0.036499694175632015,-0.006261898859319302,0.0007440443607762844
2021-01-21,-0.021026601792435883,0.03665830782882327,-0.01910614019598073,0.020226290431863962,-0.0218181987053792,-0.004003012290475915,-0.008384197833447238,0.002808259307732249,-0.0005479577469499144,0.015772709360428232
2021-01-22,-0.0006317264011391558,0.016073736286376053,-0.007569583416894593,0.0037554611805745088,-0.00872793131004549,0.01125336902428943,-0.007713480166120826,0.004356117358854676,0.0019188513076370387,0.003346052048688037
2021-01-25,-0.024652300706177157,0.027683832904034762,-0.012048172229210974,-0.010354149815073647,-0.012555037253786271,0.014857796578653949,-0.012482235239923627,0.015844221639333547,0.019972628111470152,-0.009171016268249364
2021-01-26,0.006480844187790893,0.0016792995818566462,-0.006392619236113628,0.008440294553394326,0.005779367010969963,0.02711170090272131,-0.004087142795107209,0.01219885447065304,0.0008047906377830224,-0.012884549181610491
2021-01-27,0.06632322927761779,-0.00768375297133893,-0.03974066552667517,-0.009851763587473106,-0.024790647271645965,-0.015251002521620571,-0.028271782709651503,0.0024533726205717217,-0.02867862919968145,-0.05018645882846154
2021-01-28,0.09299522736667593,-0.0349852267078437,0.016492279381406814,-0.01109449801546395,0.015824892299025506,0.00762448619292315,0.017597372041759866,0.02589093575492746,-0.010485680201858949,0.029728534260980072
2021-01-29,-0.051381231247259504,-0.037420597863168426,-0.01541344294471503,-0.031074685599104826,-0.038945947434179874,-0.035646717006116685,-0.011067576932219946,-0.029171666076146678,0.001115474479824656,-0.01312781151580583
2021-02-01,-0.01921956448687934,0.016520101279686904,0.008496801461147488,-0.01038409535551317,0.007587491187681193,-0.0025746224261258745,0.0073832048011287735,0.03315221141592362,-0.002785578957323209,0.01324727703002664
2021-02-02,-0.014845605566195984,0.006336708717632661,0.026041698319460644,0.01012161122833745,0.01968169638665975,-0.008973060375043033,0.030782330222715704,-0.0005841827382182599,-0.022625630610495426,0.011003916397433046
2021-02-03,0.06088006145824447,-0.007778376242906257,0.03209911849246143,0.014157022732201376,0.025511859623242632,-0.004651162790697674,0.011451229491112935,0.014571439911516732,-0.004286982528818189,-0.0025863232771725915
2021-02-04,-0.011363679466167809,0.025757778746879092,0.0156709581443888,0.03190714877450775,0.021440284877353423,0.009283523321894471,0.023013176146201648,-0.0040740966796875,0.0014351101274846856,0.018799609508209667
2021-02-05,-0.012068913165320761,-0.004585522131241579,-0.01286558451253189,0.006061160080840488,0.00272395423903574,0.015186069335505616,-0.0019530146290122061,0.0007851016310026118,0.0008598102557082698,0.0014316998658676441
2021-02-08,0.0337405413430286,0.0010968789214592964,0.019333450748152552,0.029424629201962527,0.017098109036699363,0.0028580190296449187,0.015654469698452567,0.0011147988268498494,-0.002863644884438263,0.026951161291120098
2021-02-09,-0.01857061987648281,-0.006573728224378977,0.014956349207777627,0.004749767186990504,-0.0083268276714597,0.008185824148097967,-0.003995986592212834,0.005361500578269526,0.004307912900447356,0.0017530102770837216
2021-02-10,-0.0017202228054363372,-0.004558452630158283,-0.01487540452248047,0.002954570967635356,0.00792141965242378,0.0032476891336812867,0.0005731611262730917,-0.0038971035467529427,-0.006577052736851567,-0.009521801990090464
2021-02-11,-0.024124071221998073,-0.0019203376025409451,-0.005945613994538891,0.006565093807970171,-0.006601668909095499,-0.004496133391144944,-0.002792491618373391,0.006877514696371346,-0.008923470302627145,-0.010548735988064462
2021-02-12,0.01648032315583016,0.0017759951580193047,0.0015189977208153029,0.007692999636361317,0.006803802214950825,0.0031314240642298916,0.014216957469646492,0.002045073372187314,0.008422913533455548,0.005356803708075594
2021-02-16,0.031847088736659326,-0.01610395770417268,0.029386657852855887,0.0019915182102330873,0.007700796326284127,-0.00906468057532724,0.0240707532494469,-0.005265555802266677,-0.0008641299809704625,-0.004388007992631016
2021-02-17,0.009539847317916704,-0.017644012767020212,-0.007643376274528374,-0.019958622460533128,0.009981275144011955,0.0035742188872130852,0.003111042004974376,0.0020517029391107938,0.00576537246632999,0.015793115186846715
2021-02-18,-0.015564240700827115,-0.008636423537534127,-0.032665220886047674,-0.01335131190260369,-0.019765326617832733,0.00048292785999126436,0.0033769139473739003,-0.001678966696286547,-0.009458240817720663,-0.011311995725017083
2021-02-19,0.05477138739965148,0.0012334314627956014,0.043121669596122944,0.010620056878063054,0.03623187230066449,-0.0166526467608862,0.016690761698562453,-0.011567300312117008,-0.0034723015571050554,-0.013531144079923178
2021-02-22,0.09421842613108426,-0.02979899332170938,-0.021106342539780415,-0.010762683415817003,-0.003952601718689906,-0.006810655537181386,0.009390618494307437,-0.02680834411396505,-0.005226489905728016,0.000900318622768679
2021-02-23,0.010763175518900993,-0.0011111062670510913,-0.0035701322256328155,-0.010537165437856842,0.018620288205283823,-0.00883420472550204,0.008031570302052732,-0.005287579478148231,-0.010215951292125767,-0.013916105647754107
2021-02-24,0.056147137269094025,-0.00405213835815382,0.08118047151184304,-0.017662345588981332,0.02786935375916879,0.013400609971129657,0.017595072609688567,0.005487198336061364,-0.0047183676830455665,0.00386349655690617
2021-02-25,-0.04399629229602471,-0.03478261398823789,-0.05620475972563188,-0.09271987244803441,-0.017346863534707463,0.0010455635203535302,-0.013571720642087795,-0.023704956240682005,0.0020740650318287037,-0.010690613536588102
2021-02-26,0.003835087313772922,0.0022316247394677433,-0.02051283208134186,-0.025160325489203227,-0.022697023076285794,-0.026419193524783204,-0.02652463752552047,0.014804136898235227,-0.009757481352311321,-0.008861029681345405
2021-03-01,0.011461306828899993,0.053851217749119766,0.05839349655005687,0.013353303315004285,0.05555561345928088,0.005427240779463516,0.022626906791369104,0.01962302032351416,0.005971840496227277,0.014446106962579367
2021-03-02,0.012275742452104657,-0.020893639172209207,-0.005570658244128794,0.008162003950569267,-0.009059494465397668,-0.0018830218300662108,-0.003255850452917359,-0.012956897495508143,-0.005342840976938461,-0.06770912511518504
2021-03-03,0.03404848526364157,-0.02445656266637089,0.024289675467287594,-0.02097145890444957,0.02133207826423146,-0.01760786678737825,0.019332106269367835,-0.026980791424021447,0.02626085085625785,0.0006916543511910148
2021-03-04,-0.041948592781928626,-0.01581189860543216,-0.0168445523532156,-0.021221528589477245,-0.008098887710549563,-0.020163832235759325,-0.015368556976223193,-0.0036473977850213887,-0.00552482204364839,-0.02183050096658333
2021-03-05,-0.03719392733953509,0.010738374635987435,-0.006630792793581952,0.04692590299873887,0.006016413307955204,0.019794856172437567,0.0023246951991973326,0.02147933871894411,0.005555515276914111,0.01642912004358935
2021-03-08,0.04987767786608268,-0.041673510417560754,0.003628696148034178,0.0361691908205438,0.028335437400674207,0.00832791634938618,0.013252931889644914,-0.018177921428834024,-0.001163155459065935,0.02467988234617075
2021-03-09,0.006055010352719144,0.040649670872537576,0.02937107470833393,-0.007037627870392358,-0.017031339464738084,0.0019059915082024234,-0.007062990028050785,0.028101497017460002,0.0029112749129727032,0.013060426428254444
2021-03-10,0.0069444266611659675,-0.009166677797724072,0.06387405441461096,0.022018539385505694,0.03887874657394608,0.009194654256829712,0.021734854850557234,-0.005817437836653807,0.013933222978407041,-0.003348537053532651
2021-03-11,0.018390787058863146,0.01650271438690237,0.027146016799221722,0.003975962081451175,-0.005966134798728814,-6.279929135553852e-05,-0.005221411287942871,0.020265066478674952,-0.006298345799628468,0.004143831815301153
2021-03-12,0.05507906283133725,-0.007625453527034211,0.06821429540240576,0.02219557922337009,0.025508154533594313,0.002890578833928973,0.011858388319156265,-0.005819613099972253,0.006626319455572019,0.003847798095221239
2021-03-15,0.0770217874377959,0.02445673894346091,-0.013224850575082719,0.026398777922061942,-0.012769341321837756,0.005137794699693467,-0.004995189303779001,-0.003987285011267232,0.013451666833891764,0.006055283761692987
2021-03-16,-0.02781091620252875,0.01274297812949936,-0.039227489279843535,-0.004125713028946025,-0.011991368566566107,0.005921935912514499,-0.01197142735924437,0.012350450089118451,0.011861112269201926,-0.004914408391238372
2021-03-17,0.02819781583242831,-0.00645056590397632,0.03283566240965934,-0.010577320233773531,0.003681939674411201,-0.003718106605201586,0.010292501384881025,-0.0028186168390499176,-0.0011164084142656682,-0.010043908495362882
2021-03-18,-0.018282952593895604,-0.033905124114335,-0.02856708859938798,0.010066790676329342,0.0032608406079508035,-0.0018660387123545126,0.016506529234911763,-0.026662134004538113,-0.0005588280875118603,0.006782549076595189
2021-03-19,0.010931115063775714,-0.004480220036475254,-0.0009372421958259351,0.04242375467021171,-0.011240442075079694,-0.0026796780164468196,-0.015921310523386648,-0.0016036542789091288,-0.0067095799663235926,0.04420690615458213
2021-03-22,-0.04565476255494894,0.02833570786240944,-0.017942347999632575,0.023436810101088345,-0.014381632941176963,0.0028743235014059842,-0.02687893635007679,0.024484476840490776,0.013228292621754663,0.0026125845182725926
2021-03-23,-0.0654636790153951,-0.006888714468965325,-0.03972453885786173,-0.017774483648742824,-0.014591376260729367,-0.0009345414111176012,-0.010001950683092833,0.006737557951100105,-0.017777760823567707,0.004679881483900248
2021-03-24,-0.020655634592092048,-0.019993508726392318,-0.008331583448024612,-0.03779141449401335,-0.011705003359042235,0.009728702832643968,0.0077611959802801654,-0.008923289421872501,0.0070701356245682035,-0.00338767412582815
2021-03-25,0.044016552743175806,0.004163544135626231,0.033230215539638695,0.016270124346718075,0.023401817163219613,0.00037056115889515473,0.01281375645423903,-0.0132507019749134,0.0016848513778544884,0.02347566495433466
2021-03-26,0.007026782792951405,0.005141411107143553,-0.009385522477870775,0.0265106027110027,0.018125981598394295,0.018274936301598155,0.01665023425316506,0.017818711607568684,0.01626021476949902,0.042812662847191894
2021-03-29,-0.0008722397513076941,0.0014850285169158112,0.023073505402609704,-0.037397274900079304,-0.019720554344183922,0.006730131932604869,-0.015539388219848568,-0.005243531194087374,0.010206867086476293,-0.013635184254721473
2021-03-30,0.052815408113499815,-0.012274469653688714,0.00594758984897076,0.008013921119240123,0.01927908938414224,-0.006203317399091328,0.011789383927861143,-0.014410811556229745,-0.013926770519076977,0.007264957034666419
2021-03-31,-0.009121111652088867,0.01876563779287664,0.010753568401802718,-0.007863840757949879,-0.002878276961455558,-0.003999687444950317,-0.014564992634828858,0.01690747494393045,0.0033231495390882333,-0.007913782221725611
2021-04-01,-0.0016735986952777478,0.006958644809685177,-0.006909526140081099,0.008274580592616772,0.005360816352555842,-0.009248580565939041,0.009722203428140704,0.0279085622081539,0.0019320920703466825,0.013379077086348704
2021-04-05,0.015507079732606675,0.023577248177877288,0.025300357636907304,0.019263957207902645,-0.005332231240128154,0.003684768396361543,-0.0005855936032014171,0.027728496189237943,-0.0005509768094775157,0.023066983133990443
2021-04-06,-0.007016099030361558,0.0024622522226898434,-0.016155102634423962,0.02330706034231081,-0.002061876644383591,-0.00024471203527587945,-0.00703034673468658,-0.004858098840829521,-0.006339568632168119,0.00038951336687715644
2021-04-07,-0.0054031240088188316,0.013390400551981046,-0.010150081735611475,-0.0012423515697602744,0.0012397240933446983,0.001346479108421266,0.015668018190910127,0.00823042556729347,-0.0038834782971233373,-0.004770460801630536
2021-04-08,-0.011700822527150028,0.01923376900018963,0.009383146329901204,-0.0080437318249077,-0.004952546406113424,-0.003911737590984061,0.0012263761078454584,0.013405386896100893,0.0013923485734614984,-0.004842212028135282
2021-04-09,-0.004651108024405353,0.020251606146730883,-0.010158840434959583,0.023909049863596352,0.0012442463101388353,-0.01055409712106342,0.007478105328929611,0.010266559145175222,0.017797536316534166,0.009338414596419441
2021-04-12,-0.02676300100310005,-0.013233041404781485,-0.011253749924797437,-0.007511477572863425,0.003728310953986174,0.0024186008660368216,-0.0021116063068360117,0.00023450286168637138,0.010109365082177546,-0.0012660425889326375
2021-04-13,-0.01527718829335838,0.024306515156183418,0.015028855145037686,-0.006087511341161727,-0.008667008689679609,-0.013363051659648196,-0.011926903794482746,0.010081616722072768,0.0051392648210837905,-0.0007801250967716688
2021-04-14,-0.008421925142144399,-0.017853113347054098,-0.00331666436020598,-0.005379916632351651,0.011795810884179731,0.0027589820240399607,-0.018690308861505568,-0.01121897948100399,0.00026906139866142724,0.0037572180310727135
2021-04-15,-0.010728729077464869,0.018707878842232,-0.005229141162813696,-0.007239703174201485,-0.005074787107359838,0.0029389771516042575,0.006348729663736507,0.015297952651246727,0.01156847797574111,0.00024300127041598243
2021-04-16,-0.0045186840448858704,-0.002527853813313197,-0.01166822479171914,0.00477786823338912,-0.0012407494644226108,0.011534423034825601,0.007425937414797907,0.004778382406069364,0.025797905852861847,0.013559528671299526
2021-04-19,-0.02178853538919478,0.00506852010450041,-0.016238209759968876,-0.00859269529566083,-0.004416835173268875,0.0027736497349979935,-0.0042401118221372675,-0.00767047662386668,0.00933369492351517,0.00047945741195576407
2021-04-20,-0.05475630810222256,-0.012829989428388365,-0.041327039074875505,-0.003281718290697146,-0.032441375668841324,0.023295797094217887,-0.022142088170114763,-0.001855068744167526,0.0025686738591625146,-0.006613897265235863
2021-04-21,0.03141872181054476,0.0029299029964703375,0.007946683028935505,0.004390074173561677,0.012322690916604127,0.0006607437120048306,0.008507998776189338,0.008983105083694685,0.012810658868511692,-0.0024123123929825326
2021-04-22,-0.04474062464623041,-0.0116853749707397,-0.006739557266154302,-0.007817099232020036,-0.011889652500254583,-0.00846391555978846,-0.021057515014764657,-0.013086089954132282,-0.02251453116954202,-0.005803534958876099
2021-04-23,0.051818681182917305,0.018038539023594802,0.017283331285414108,-0.002541537185962095,0.022489611083376247,0.0020584308739319862,0.01913555959594286,0.015476067429877036,0.0005176101987473102,0.0021403277080359936
2021-04-26,0.04405496344323853,0.0029779174707672425,0.012836636865151687,-0.006115179495214521,0.011487807878627423,-0.008458247457321807,0.0024635136238968136,0.0015316634341677453,0.0005173424170360079,-0.011552787182587218
2021-04-27,-0.012704204855465558,-0.0024495385099801677,0.0042660651461302055,0.011365594506992253,0.010941841397772767,-0.005727531497518355,0.004582906831794549,0.0016058629223368146,-0.005946213557954699,0.003584912390289287
2021-04-28,-0.0027573283690845787,-0.006027216030005735,-0.028910770287229225,-0.009801403022142779,-0.0010959611453813104,-0.007353824010927829,0.006479310595299587,-0.028285695413905937,0.009362824530774883,0.000489362415428371
2021-04-29,-0.01843324939241719,-0.0007486607437100332,0.002038544609923319,0.009386453205947165,0.01275535083074695,0.013705403625502696,0.019444306621179977,-0.008053123316384185,-0.005411051062586294,0.014281512633576902
2021-04-30,0.019718314147315733,-0.015133271488823692,-0.00690855669215015,-0.017076711952208477,-0.035211248687277055,-0.008952504555566386,-0.008892356859995131,-0.0013068862153325725,0.0012954158998564843,-0.0005786979127731175
2021-05-03,0.010589385674775093,0.008215324183090138,0.003755729128000344,0.010320844691520677,0.006597434514272398,0.01524003595797077,-0.002925667741921403,-0.0012689034607162107,0.030530407725487093,0.0193959489482103
2021-05-04,-0.024145816319986874,-0.03538550663637627,-0.0066329246243466405,0.0022133492255778193,0.0086459734276622,0.015495414651410895,0.013823650943858979,-0.0161598003428714,0.0030127774634246883,0.001561917043550381
2021-05-05,0.007002783286461413,0.001955476201629653,-0.023327535389835504,-0.011466967340709905,0.019079181784639063,-0.004172360555617452,0.013120713924489404,-0.005327059611747279,0.0005006372310817517,0.0037805540827481944
2021-05-06,-0.0037088514064861525,0.012802492673756624,0.007143504843251346,0.0314487347352286,0.014516343889761613,0.004010283950279019,0.020124416473873346,0.013226739524850956,-0.019514700279521766,0.002777629714790458
2021-05-07,0.023731979260756396,0.0036226391305948353,0.024629057579038816,0.0191602416263042,0.00401180872766836,0.0045307886130176,0.003422758375763699,0.010931850530709284,0.009951600357543926,0.008028200534587734
2021-05-10,0.0,-0.025804531652698682,-0.010786972997639544,0.028200136348771478,0.0006658953269045084,0.010504476394426929,-0.00012406519337277995,-0.020914259279372488,0.007074248770680612,-0.0031670994052760827
2021-05-11,-0.019545468417080967,-0.007410286348592182,-0.017387146010887436,-0.032753022629745956,-0.0034605951862204986,-0.008163501231985655,-0.016623296825940964,-0.003843340789674149,-0.012794835133495261,-0.022380008940111943
2021-05-12,-0.03755213154392137,-0.024938503119017096,-0.03538974978466494,-0.04536859313009601,-0.008548141661149528,-0.00402657457904609,-0.006875213725557568,-0.029362774044553334,0.008640410820129892,-0.030013375140644626
2021-05-13,0.021676245213368087,0.017919724996269818,0.008424678959306072,0.024537222872839114,0.014279907189236829,0.010463791899868957,0.025722471452883873,0.01686191957864801,0.010330054462037802,0.027837966641623788
2021-05-14,0.056105638162369784,0.019844728361323043,0.026185779047059012,0.011680667139902836,0.016868065182935734,0.001529739330227529,0.015541761652234908,0.02106733795376894,-0.001994963077343989,0.012223781430885424
2021-05-17,0.04241074906776205,-0.009258535374112115,-0.0021447257431872415,-0.0023257644382125506,0.01123302818411635,0.000998696790777818,0.004024167332569882,-0.011968572612345336,0.0022488793492862406,-0.00539874677911364
2021-05-18,0.008993536661323095,-0.011245729046459794,-0.0018860982710743538,-0.026559007786162003,-0.010333188340014392,0.0003521190140775068,-0.014088735599847774,-0.00856509873341716,-0.001495920527997462,-0.01709366500165542
2021-05-19,-0.02504245186595937,-0.0012815060846637313,-0.013755239906986768,-0.027625690883708632,-0.002088275337689317,-0.0021706959449219027,-0.007637853073891635,0.0001645272578227501,-0.005493068918769997,0.060940765767563757
2021-05-20,-0.016107920894436096,0.021012070461853397,0.01439263770560899,0.007300502980355904,-0.0034004988143306095,0.005820822451233645,-0.0017379354368823995,0.013820338424784813,0.007280870888737267,0.01269347906042755
2021-05-21,-0.0013274639884566588,-0.014767082628783415,0.03149577693814778,0.003580192753474016,0.019028932227144506,-0.0006430151729816958,0.011378485420755197,-0.005314823033516406,-0.00423724260895254,0.014878953747477938
2021-05-24,0.01860877633907369,0.013314184524293596,0.011157461185026035,-0.002001247335968516,0.004893718556996096,-0.00239824313294273,0.005409993878098169,0.02288208448117596,-0.003504365130783957,0.00142168612299578
2021-05-25,0.009569348218562078,-0.001573540130945863,0.013898260688285513,-0.002441140250624619,-0.009611687962745323,-0.002755797199021398,-0.010333785324671944,0.0037483150409994013,-0.012057260127560943,-0.00048800234490237583
2021-05-26,0.029728589456051432,-0.0003940350760958447,0.0026168879689642045,0.022198924630089045,0.0031055624684329848,-0.005938349576449287,-0.00012359760090551505,-0.0009136966725874388,-0.010424704882307914,0.008033721855644814
2021-05-27,0.022175761301459807,-0.012376820762394549,0.03865435646433551,0.010088921976850762,0.015995943586963143,-0.0015378822639215348,0.015571922659259071,-0.008668368074092585,-0.006937221371244552,0.0011447955005821399
2021-05-28,-0.00777734472714531,-0.0053480058706388885,-0.014678870046181118,-0.016082626846918593,-0.0006348787506547126,0.002606495158875443,-0.0006693070049676711,0.0014840765344780943,0.002069806292345359,-0.001979139543061771
2021-06-01,0.017739286684652713,-0.002648277260559404,0.031212012475613397,-0.011527842072580459,0.013340148189189212,-0.0219793277441839,0.011020442633077512,-0.009131683940160708,-0.005938537179312541,0.0015424207048293744
2021-06-02,0.0466153066466886,0.006276140867059702,0.0034938931597219,0.030026082701706015,0.0012537421193933255,0.0040475936318868045,6.018974195876534e-05,-0.0004041667226895732,0.007532491312398539,0.004884061202466677
2021-06-03,-0.03446938033182252,-0.012154139395007181,-0.020733854527064683,-0.02357415252639329,-0.0028800820833424887,-0.0009627175995629119,0.0006624148619100704,-0.006429423041931189,0.004640378987558325,0.0035028801815607446
2021-06-04,-0.025270800657970237,0.019022166559056017,-0.0015979911456112208,0.0037210134498121042,-0.0017581237533249856,-0.0004215373901459501,0.0016248677585373968,0.02067472399763247,0.004618945330701059,0.009424922467665454
2021-06-07,-0.0020575818366402156,7.945139629011068e-05,0.010963530382678001,0.009569795937536445,-0.0022644396781122947,-0.006808488729899117,-0.004686366064981685,0.012041964804454283,-0.004086841409350812,-0.0019451757385909648
2021-06-08,-0.0012371417173405283,0.006671932706195899,0.0003957525658088867,0.009564498387500406,-0.002899958827626278,-0.008796390320647482,-0.003984085763124576,-0.004885505875664885,-0.0035907463020968117,0.018233820109126546
2021-06-09,-0.01527658721611749,0.0030771610874385574,-0.018594702683913358,-0.027321970255300112,-0.011886727613062743,0.013464697695454966,-0.01248483368844697,0.004038440765306455,0.024710500305666745,-0.013441104126207512
2021-06-10,-0.01635225537774339,-0.008023257021182567,0.0011287542612780082,-0.021306174395661244,-0.01599692871466279,0.00899816127855736,-0.015588612414776845,0.01439328817853295,0.021853777992292607,-0.0012072034851668572
2021-06-11,0.0029838706267973874,0.009832668763525069,-0.004268332021522303,0.016971707989841666,-0.005332241331374504,-0.012688503076096223,-0.0006857893674394552,0.0025269182037763785,-0.013028485135715263,0.005525333501953291
2021-06-14,-0.022949464503578286,0.024577913552578632,-0.008654154805130182,-0.003669708869762999,-0.017259409478105742,0.0024853806173241824,-0.016969156378081756,0.007755244043575913,-0.01295144303863856,0.0005581045825102601
2021-06-15,-0.008699384844799977,-0.006437740384699719,0.005710997389124953,-0.006752579595801993,-0.01782868416703785,-0.005321337908970991,-0.015167954162239549,-0.005887218479496895,-0.0010093594360139177,-0.002145278175172752
2021-06-16,0.0017551121795461933,0.00393392864267986,-0.01731966062283514,-0.02966625946475009,-0.031969664320074906,-0.0003648417252032163,0.00702417610598202,-0.003793081453447579,-0.007325105188421859,-0.005632767666195941
2021-06-17,-0.026281225732581032,0.01260084107996825,-0.012589272291124111,-0.0036396862631955028,-0.03638397015717343,0.00480452824977979,-0.028860367583798598,0.013676233378247695,0.004580160525958433,-0.00017293646580809858
